Year,Month,Month_Num,Company,Metric_Type,Sub_Type,Value
2022,August,8,Aux Sable Canada Ltd.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2022,September,9,Aux Sable Canada Ltd.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2022,October,10,Aux Sable Canada Ltd.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2022,November,11,Aux Sable Canada Ltd.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2022,December,12,Aux Sable Canada Ltd.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2022,January,1,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,1122274.0
2022,February,2,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,1176278.5
2022,March,3,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,1264741.0
2022,April,4,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,1216105.3
2022,May,5,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,586657.9
2022,June,6,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,879173.3
2022,July,7,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,1185502.3
2022,August,8,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,1273982.5
2022,September,9,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,1371691.0
2022,October,10,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,658947.0
2022,November,11,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,1305914.7
2022,December,12,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Production,1033728.6
2022,January,1,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,1115779.1
2022,February,2,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,1139771.9
2022,March,3,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,1260602.7
2022,April,4,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,1160583.4
2022,May,5,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,571926.5
2022,June,6,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,868127.4
2022,July,7,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,1170210.7
2022,August,8,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,1254058.8
2022,September,9,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,1301287.1
2022,October,10,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,664126.3
2022,November,11,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,1270137.5
2022,December,12,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Deliveries,1021793.0
2022,January,1,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,2239.3
2022,February,2,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,8813.3
2022,March,3,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,7973.4
2022,April,4,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,6760.9
2022,May,5,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,13361.3
2022,June,6,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,3183.8
2022,July,7,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,1478.9
2022,August,8,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,8365.1
2022,September,9,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,10428.1
2022,October,10,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,-1537.1
2022,November,11,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,-564.8
2022,December,12,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Plant Use,7061.8
2022,January,1,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,February,2,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,March,3,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,April,4,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,May,5,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,June,6,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,July,7,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,August,8,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,September,9,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,October,10,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,November,11,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,December,12,Aux Sable Canada Ltd.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2022,January,1,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,2239.3
2022,February,2,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,8813.3
2022,March,3,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,7973.4
2022,April,4,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,6760.9
2022,May,5,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,13361.2
2022,June,6,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,3183.8
2022,July,7,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,1478.9
2022,August,8,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,8365.1
2022,September,9,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,10428.1
2022,October,10,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,-1537.1
2022,November,11,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,-564.8
2022,December,12,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Production,7061.8
2022,January,1,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,February,2,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,March,3,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,April,4,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,May,5,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,June,6,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,July,7,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,August,8,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,September,9,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,October,10,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,November,11,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,December,12,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Deliveries,0.0
2022,January,1,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,February,2,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,March,3,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,April,4,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,May,5,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,June,6,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,July,7,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,August,8,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,September,9,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,October,10,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,November,11,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,December,12,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Plant Use,0.0
2022,January,1,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,5014.0
2022,February,2,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,4500.9
2022,March,3,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,4723.3
2022,April,4,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,4292.7
2022,May,5,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,2756.8
2022,June,6,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,3805.3
2022,July,7,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,4122.4
2022,August,8,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,3584.2
2022,September,9,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,3756.0
2022,October,10,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,2962.4
2022,November,11,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,5288.4
2022,December,12,Aux Sable Canada Ltd.,Diluent Naphtha (m³),Flared/Wasted,5864.7
2022,January,1,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,85211.0
2022,February,2,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,86545.4
2022,March,3,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,96146.3
2022,April,4,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,85779.4
2022,May,5,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,43996.5
2022,June,6,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,59618.3
2022,July,7,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,76474.5
2022,August,8,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,86376.3
2022,September,9,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,85971.5
2022,October,10,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,53387.8
2022,November,11,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,84679.2
2022,December,12,Aux Sable Canada Ltd.,Process Gas (10³m³),Production,68831.0
2022,January,1,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,75466.9
2022,February,2,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,69275.6
2022,March,3,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,77767.0
2022,April,4,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,73653.8
2022,May,5,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,30283.7
2022,June,6,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,50791.8
2022,July,7,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,68835.6
2022,August,8,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,78281.4
2022,September,9,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,79619.5
2022,October,10,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,44217.3
2022,November,11,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,75581.4
2022,December,12,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,58376.8
2022,January,1,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,February,2,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,March,3,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,April,4,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,May,5,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,June,6,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,July,7,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,August,8,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,September,9,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,October,10,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,November,11,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,December,12,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2022,January,1,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,570.6
2022,February,2,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,434.6
2022,March,3,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,478.6
2022,April,4,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,342.9
2022,May,5,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,595.2
2022,June,6,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,740.5
2022,July,7,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,499.5
2022,August,8,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,348.3
2022,September,9,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,349.4
2022,October,10,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,1368.5
2022,November,11,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,349.8
2022,December,12,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,461.2
2022,January,1,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,48348.1
2022,February,2,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,50020.4
2022,March,3,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,54231.1
2022,April,4,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,50497.8
2022,May,5,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,25023.0
2022,June,6,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,35222.0
2022,July,7,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,48422.1
2022,August,8,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,52764.5
2022,September,9,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,55941.6
2022,October,10,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,28644.7
2022,November,11,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,54635.7
2022,December,12,Aux Sable Canada Ltd.,Sulphur (tonnes),Production,43373.6
2022,January,1,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,42673.5
2022,February,2,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,41864.5
2022,March,3,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,51427.7
2022,April,4,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,58813.2
2022,May,5,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,32566.2
2022,June,6,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,42984.4
2022,July,7,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,57452.8
2022,August,8,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,60960.2
2022,September,9,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,61590.1
2022,October,10,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,35106.5
2022,November,11,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,55611.5
2022,December,12,Aux Sable Canada Ltd.,Sulphur (tonnes),Deliveries,44285.6
2022,January,1,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,February,2,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,March,3,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,April,4,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,May,5,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,June,6,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,July,7,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,August,8,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,September,9,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,October,10,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,November,11,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,December,12,Aux Sable Canada Ltd.,Sulphur (tonnes),Plant Use,0.0
2022,January,1,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,68.7
2022,February,2,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,65.7
2022,March,3,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,79.9
2022,April,4,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,55.4
2022,May,5,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,99.3
2022,June,6,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,101.1
2022,July,7,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,64.3
2022,August,8,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,64.3
2022,September,9,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,65.0
2022,October,10,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,258.8
2022,November,11,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,67.0
2022,December,12,Aux Sable Canada Ltd.,Sulphur (tonnes),Flared/Wasted,75.8
2022,January,1,Aux Sable Canada Ltd.,Coke (tonnes),Production,270235.8
2022,February,2,Aux Sable Canada Ltd.,Coke (tonnes),Production,281638.3
2022,March,3,Aux Sable Canada Ltd.,Coke (tonnes),Production,296532.0
2022,April,4,Aux Sable Canada Ltd.,Coke (tonnes),Production,287517.1
2022,May,5,Aux Sable Canada Ltd.,Coke (tonnes),Production,152812.1
2022,June,6,Aux Sable Canada Ltd.,Coke (tonnes),Production,213681.3
2022,July,7,Aux Sable Canada Ltd.,Coke (tonnes),Production,274863.0
2022,August,8,Aux Sable Canada Ltd.,Coke (tonnes),Production,317972.8
2022,September,9,Aux Sable Canada Ltd.,Coke (tonnes),Production,309134.7
2022,October,10,Aux Sable Canada Ltd.,Coke (tonnes),Production,184511.4
2022,November,11,Aux Sable Canada Ltd.,Coke (tonnes),Production,299998.9
2022,December,12,Aux Sable Canada Ltd.,Coke (tonnes),Production,241047.7
2022,January,1,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,February,2,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,March,3,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,April,4,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,May,5,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,June,6,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,July,7,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,August,8,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,September,9,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,October,10,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,November,11,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,December,12,Aux Sable Canada Ltd.,Coke (tonnes),Deliveries,0.0
2022,January,1,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,February,2,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,March,3,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,April,4,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,May,5,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,June,6,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,73684.0
2022,July,7,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,August,8,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,September,9,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,October,10,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,54250.0
2022,November,11,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,December,12,Aux Sable Canada Ltd.,Coke (tonnes),Plant Use,0.0
2022,January,1,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,February,2,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,March,3,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,April,4,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,May,5,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,June,6,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,July,7,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,August,8,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,September,9,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,October,10,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,November,11,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,December,12,Aux Sable Canada Ltd.,Coke (tonnes),Flared/Wasted,0.0
2022,January,1,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,February,2,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,March,3,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,April,4,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,May,5,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,June,6,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,July,7,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,August,8,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,September,9,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,October,10,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,November,11,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,December,12,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2022,January,1,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,139.7
2022,February,2,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,123.2
2022,March,3,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,132.0
2022,April,4,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,130.5
2022,May,5,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,103.8
2022,June,6,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,106.3
2022,July,7,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,124.8
2022,August,8,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,124.8
2022,September,9,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,120.8
2022,October,10,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,98.8
2022,November,11,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,128.9
2022,December,12,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,134.2
2022,January,1,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,900.3
